@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
6.4, 0.28, 0.28, 3.0, 0.04, 19.0, 98.0, 0.99216, 3.25, 0.47, 11.1, 6
6.6, 0.27, 0.32, 1.3, 0.044, 18.0, 93.0, 0.99044, 3.11, 0.56, 12.25, 5
6.3, 0.48, 0.48, 1.8, 0.035, 35.0, 96.0, 0.99121, 3.49, 0.74, 12.2, 6
6.8, 0.32, 0.43, 1.6, 0.05, 4.0, 65.0, 0.99346, 3.27, 0.47, 10.7, 5
6.0, 0.32, 0.46, 1.5, 0.05, 56.0, 189.0, 0.99308, 3.24, 0.49, 9.6, 5
6.1, 0.27, 0.31, 3.9, 0.034, 42.0, 137.0, 0.99218, 3.24, 0.46, 10.9, 6
7.3, 0.36, 0.62, 7.1, 0.033, 48.0, 185.0, 0.99472, 3.14, 0.62, 10.6, 6
5.5, 0.16, 0.26, 1.5, 0.032, 35.0, 100.0, 0.99076, 3.43, 0.77, 12.0, 6
6.6, 0.17, 0.26, 7.4, 0.052, 45.0, 128.0, 0.99388, 3.16, 0.37, 10.0, 6
5.2, 0.3, 0.34, 1.5, 0.038, 18.0, 96.0, 0.98942, 3.56, 0.48, 13.0, 8
6.8, 0.27, 0.3, 13.0, 0.047, 69.0, 160.0, 0.99705, 3.16, 0.5, 9.6, 6
6.4, 0.31, 0.31, 12.9, 0.045, 55.0, 161.0, 0.99546, 3.02, 0.59, 10.2, 5
6.4, 0.105, 0.29, 1.1, 0.035, 44.0, 140.0, 0.99142, 3.17, 0.55, 10.7, 7
5.8, 0.28, 0.34, 2.2, 0.037, 24.0, 125.0, 0.98986, 3.36, 0.33, 12.8, 8
7.0, 0.17, 0.42, 1.0, 0.075, 19.0, 71.0, 0.99103, 3.32, 0.62, 11.4, 6
5.8, 0.385, 0.25, 3.7, 0.031, 38.0, 122.0, 0.99128, 3.2, 0.63, 11.2, 6
6.8, 0.23, 0.48, 1.5, 0.036, 35.0, 165.0, 0.99162, 3.18, 0.45, 11.3, 6
6.4, 0.23, 0.35, 10.3, 0.042, 54.0, 140.0, 0.9967, 3.23, 0.47, 9.2, 5
6.0, 0.32, 0.33, 9.9, 0.032, 22.0, 90.0, 0.99258, 3.1, 0.43, 12.1, 7
5.8, 0.29, 0.27, 1.6, 0.062, 17.0, 140.0, 0.99138, 3.23, 0.35, 11.1, 6
5.8, 0.38, 0.26, 1.1, 0.058, 20.0, 140.0, 0.99271, 3.27, 0.43, 9.7, 6
5.6, 0.33, 0.28, 1.2, 0.031, 33.0, 97.0, 0.99126, 3.49, 0.58, 10.9, 6
5.2, 0.405, 0.15, 1.45, 0.038, 10.0, 44.0, 0.99125, 3.52, 0.4, 11.6, 4
6.2, 0.28, 0.57, 1.0, 0.043, 50.0, 92.0, 0.99004, 3.17, 0.36, 11.5, 6
6.2, 0.38, 0.42, 2.5, 0.038, 34.0, 117.0, 0.99132, 3.36, 0.59, 11.6, 7
6.2, 0.53, 0.02, 0.9, 0.035, 6.0, 81.0, 0.99234, 3.24, 0.35, 9.5, 4
5.0, 0.235, 0.27, 11.75, 0.03, 34.0, 118.0, 0.9954, 3.07, 0.5, 9.4, 6
